id,file,line,context,original,translation,status,error
1a14cbf1,modules/economy/ATM.dm,437,to_chat,"[icon2html(src, human_user)] Access granted. Welcome user '[authenticated_account.owner_name].'",,pending,
f97a912e,modules/economy/ATM.dm,18,name,NanoTrasen Automatic Teller Machine,,pending,
450c9bd9,modules/economy/ATM.dm,19,desc,For all your monetary needs!,,pending,
867412e4,modules/economy/EFTPOS.dm,126,to_chat,"[icon2html(src, user)][span_warning(",,pending,
32743cea,modules/economy/EFTPOS.dm,134,to_chat,"[icon2html(src, user)][span_warning(",,pending,
c25f7f38,modules/economy/EFTPOS.dm,138,to_chat,"[icon2html(src, user)][span_warning(",,pending,
d4215de1,modules/economy/EFTPOS.dm,145,to_chat,"[icon2html(src, user)][span_warning(",,pending,
13696db8,modules/economy/EFTPOS.dm,183,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
e6b058e7,modules/economy/EFTPOS.dm,190,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
3874fa7c,modules/economy/EFTPOS.dm,198,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
bf0dcd60,modules/economy/EFTPOS.dm,200,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
b4310a64,modules/economy/EFTPOS.dm,223,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
657640ee,modules/economy/EFTPOS.dm,230,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
c592c71b,modules/economy/EFTPOS.dm,238,to_chat,"[icon2html(src, usr)][span_info(",,pending,
d0e3ebe5,modules/economy/EFTPOS.dm,288,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
47d7ddde,modules/economy/EFTPOS.dm,290,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
d94f0479,modules/economy/EFTPOS.dm,292,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
e812d90a,modules/economy/EFTPOS.dm,294,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
c0689761,modules/economy/EFTPOS.dm,296,to_chat,"[icon2html(src, usr)][span_warning(",,pending,
45d2bcce,modules/economy/EFTPOS.dm,149,visible_message,"[icon2html(src, viewers(src))] The [src] chimes.",,pending,
efdd6438,modules/economy/EFTPOS.dm,245,visible_message,[usr] swipes a card through [src].,,pending,
d1b37276,modules/economy/EFTPOS.dm,259,visible_message,"[icon2html(src, viewers(src))] The [src] chimes.",,pending,
4a77a707,modules/economy/EFTPOS.dm,2,name,EFTPOS scanner,,pending,
bee8c6b2,modules/economy/EFTPOS.dm,3,desc,Swipe your ID card to make purchases electronically.,,pending,
325ccbd4,modules/economy/cash.dm,41,to_chat,You add [worth] dollars worth of money to the bundles.<br>It holds [bundle.worth] dollars now.,,pending,
c9d6f866,modules/economy/cash.dm,2,name,0 dollars,,pending,
2382ab9c,modules/economy/cash.dm,45,name,stack of dollars,,pending,
e79f9cbc,modules/economy/cash.dm,100,name,1 dollar bill,,pending,
44a269dd,modules/economy/cash.dm,106,name,10 dollar bill,,pending,
7b24becc,modules/economy/cash.dm,112,name,20 dollar bill,,pending,
efc24c17,modules/economy/cash.dm,118,name,50 dollar bill,,pending,
5fdaa061,modules/economy/cash.dm,124,name,100 dollar bill,,pending,
fcfedcff,modules/economy/cash.dm,130,name,200 dollars,,pending,
ea7db2f2,modules/economy/cash.dm,136,name,500 dollars,,pending,
cfd00e0f,modules/economy/cash.dm,156,name,\improper Nanotrasen cash card,,pending,
36f0d7d6,modules/economy/cash.dm,3,desc,You have no dollars.,,pending,
fc638668,modules/economy/cash.dm,47,desc,They are worth 0 dollars.,,pending,
c261b568,modules/economy/cash.dm,52,desc,They are worth [worth] dollars.,,pending,
eecec7d5,modules/economy/cash.dm,102,desc,"A single US Government minted one dollar bill. It has a picture of George Washington printed on it. Makes most people of english origin cry, but isn't worth very much. Could probably get you half a hot-dog in some systems. ",,pending,
ba610835,modules/economy/cash.dm,108,desc,"A single US Government minted ten dollar bill. It has a picture of Alexander Hamilton on it, federal bank enthusiast, and victim of a terrible griefing incident. Could probably pay for a meal at a cheap restaurant, before tax and tip.",,pending,
f867512e,modules/economy/cash.dm,114,desc,"A single US Government minted twenty dollar bill. It has a picture of Andrew Jackson on it, famed hero of the War of 1812 and slayer of indigenous peoples everywhere. Could probably afford you a nice 2-course meal at the local colony steakhouse.",,pending,
514ba0ea,modules/economy/cash.dm,120,desc,"A single US Government minted fifty dollar bill. It has a picture of Ulysses S. Grant, a man known for expendable troop tactics in the civil war, and probable distant relative of Bill Carson. You could probably buy the whole bar a beer with this, assuming there are 4 other people in the bar.",,pending,
b1e23000,modules/economy/cash.dm,126,desc,"A single US Government minted hundred dollar bill. It has a picture of Ben Franklin, lightning kite extraordinaire. You could probably pay for an entire day of shore leave activities with this, provided you aren't careless. (which you are)",,pending,
088ecfa1,modules/economy/cash.dm,132,desc,Two US Government minted hundred dollar bills. They both have pictures of Ben Franklin on them. Both Bens look at you expectedly and passionately from different angles.,,pending,
0f923930,modules/economy/cash.dm,138,desc,"Five US Government minted hundred dollar bills. All of them have pictures of Ben Franklin on them. They all eagarly glare at you, making you feel as if you owe them something. ",,pending,
828efe1a,modules/economy/cash.dm,159,desc,A Nanotrasen backed cash card that holds an amount of money.,,pending,
507de954,modules/error_handler/error_viewer.dm,139,name,\[[time_stamp()]] Uncaught exceptions,,pending,
caf4be0d,modules/error_handler/error_viewer.dm,141,name,"<b>\[[time_stamp()]]</b> Runtime in <b>[e.file]</b>, line <b>[e.line]</b>: <b>[html_encode(e.name)]</b>",,pending,
8fde34b7,modules/error_handler/error_viewer.dm,167,name,<b>\[[time_stamp()]]</b> Uncaught exception: <b>[html_encode(e.name)]</b>,,pending,
9c936abb,modules/error_handler/error_viewer.dm,171,name,"\[[time_stamp()]] Skipped [skip_count] runtimes in [e.file],[e.line].",,pending,
7055aa6a,modules/error_handler/error_viewer.dm,174,name,"<b>\[[time_stamp()]]</b> Runtime in <b>[e.file]</b>, line <b>[e.line]</b>: <b>[html_encode(e.name)]</b>",,pending,
1e9572e3,modules/events/_events.dm,62,to_chat,You are too late to cancel that event,,pending,
d388715c,modules/events/hive_threat.dm,3,name,Hive threat,,pending,
101cec61,modules/events/intel_computer.dm,2,name,Intel computer activation,,pending,
1d4e65a9,modules/events/stock_uptick.dm,2,name,Supply point increase,,pending,
69f77de6,modules/events/supply_drop.dm,3,name,Supply drop,,pending,
10900894,modules/factory/howtopaper.dm,2,name,Factory instructional pamphlet,,pending,
b578197b,modules/factory/machines.dm,35,balloon_alert,[anchored ? ,,pending,
bc86641e,modules/factory/machines.dm,40,balloon_alert,Facing [dir2text(dir)],,pending,
3f87d381,modules/factory/machines.dm,2,name,generic root heater,,pending,
b7498202,modules/factory/machines.dm,74,name,Industrial heater,,pending,
4cb4d375,modules/factory/machines.dm,78,name,Industrial flatter,,pending,
8ddca07f,modules/factory/machines.dm,85,name,Industrial cutter,,pending,
1bed86cc,modules/factory/machines.dm,92,name,Industrial former,,pending,
d223c2bb,modules/factory/machines.dm,99,name,Atomic reconstructor,,pending,
5e44ff4f,modules/factory/machines.dm,106,name,Industrial driller,,pending,
00afca20,modules/factory/machines.dm,113,name,Industrial galvanizer,,pending,
f02115ad,modules/factory/machines.dm,120,name,Industrial compressor,,pending,
db645efe,modules/factory/machines.dm,3,desc,You shouldnt be seeing this.,,pending,
2f034313,modules/factory/machines.dm,75,desc,An industrial level heater,,pending,
c43b0a01,modules/factory/machines.dm,79,desc,An industrial level flatter,,pending,
aa74a52f,modules/factory/machines.dm,86,desc,An industrial level cutter,,pending,
d08d9698,modules/factory/machines.dm,93,desc,An industrial level former,,pending,
d3760d60,modules/factory/machines.dm,100,desc,An industrial level former,,pending,
144b0219,modules/factory/machines.dm,107,desc,An industrial level driller,,pending,
d4d90131,modules/factory/machines.dm,114,desc,An industrial level galvanizer,,pending,
c137ca29,modules/factory/machines.dm,121,desc,An industrial level compressor,,pending,
9532260b,modules/factory/parts.dm,4,name,test part,,pending,
1be7d5cc,modules/factory/parts.dm,50,name,\improper M15 grenade assembly,,pending,
096e8c9d,modules/factory/parts.dm,59,name,incendiary grenade assembly,,pending,
6d0ee0bc,modules/factory/parts.dm,68,name,adhesive grenade assembly.,,pending,
74d0e5ee,modules/factory/parts.dm,77,name,phosphorus grenade assembly,,pending,
54c2c610,modules/factory/parts.dm,86,name,cloaking grenade assembly,,pending,
9e33310d,modules/factory/parts.dm,95,name,tanglefoot grenade assembly,,pending,
bec613bd,modules/factory/parts.dm,104,name,trailblazer grenade assembly,,pending,
112fc6fa,modules/factory/parts.dm,113,name,laser grenade assembly,,pending,
f67156de,modules/factory/parts.dm,122,name,HEFA fragmentation grenade assembly,,pending,
45b233fd,modules/factory/parts.dm,131,name,anti-gas smoke grenade assembly,,pending,
2e38c951,modules/factory/parts.dm,140,name,razorfoam grenade assembly,,pending,
f30ae455,modules/factory/parts.dm,154,name,unfinished pizza,,pending,
8251260a,modules/factory/parts.dm,168,name,\improper C4 explosive assembly,,pending,
fc5613e6,modules/factory/parts.dm,177,name,\improper EX-62 Genghis incendiary assembly,,pending,
cfe75fa8,modules/factory/parts.dm,186,name,\improper Detpack assembly,,pending,
115caad1,modules/factory/parts.dm,202,name,SADAR WP missile asssembly,,pending,
e5168857,modules/factory/parts.dm,211,name,SADAR AP missile asssembly,,pending,
ad1f5772,modules/factory/parts.dm,220,name,SADAR HE missile asssembly,,pending,
b6baf010,modules/factory/parts.dm,229,name,SADAR HE unguided missile assembly,,pending,
6c16156c,modules/factory/parts.dm,244,name,light recoilless ammo assembly,,pending,
31b6e644,modules/factory/parts.dm,253,name,standard recoilless ammo assembly,,pending,
adfffc88,modules/factory/parts.dm,262,name,standard recoilless ammo assembly,,pending,
814e6936,modules/factory/parts.dm,271,name,standard recoilless ammo assembly,,pending,
58a17ec5,modules/factory/parts.dm,280,name,standard recoilless ammo assembly,,pending,
0a2a2fb9,modules/factory/parts.dm,289,name,standard recoilless ammo assembly,,pending,
bc37dbf5,modules/factory/parts.dm,303,name,claymore assembly,,pending,
4a37b241,modules/factory/parts.dm,317,name,\improper IFF bullet box,,pending,
7c69eda5,modules/factory/parts.dm,326,name,\improper IFF drums box,,pending,
39a428cc,modules/factory/parts.dm,335,name,\improper IFF magazines box,,pending,
13735139,modules/factory/parts.dm,344,name,\improper IFF bins box,,pending,
5a145c1e,modules/factory/parts.dm,353,name,\improper IFF bins box,,pending,
fb289b25,modules/factory/parts.dm,362,name,\improper IFF high caliber bullet box,,pending,
8c76654b,modules/factory/parts.dm,371,name,\improper IFF high velocity bullet box,,pending,
e17e5d35,modules/factory/parts.dm,380,name,\improper IFF high velocity bullet box,,pending,
d0a79ff8,modules/factory/parts.dm,389,name,\improper IFF high velocity bullet box,,pending,
56b4c91e,modules/factory/parts.dm,398,name,\improper IFF antimaterial bullet box,,pending,
2f5087e4,modules/factory/parts.dm,407,name,\improper IFF antimaterial incendiary bullet box,,pending,
c605f945,modules/factory/parts.dm,416,name,\improper IFF antimaterial Flak bullet box,,pending,
ee15f572,modules/factory/parts.dm,425,name,\improper FLAK sniper bullet box,,pending,
7bfa5661,modules/factory/parts.dm,434,name,\improper FLAK sniper bullet box,,pending,
3837872a,modules/factory/parts.dm,448,name,\improper Mateba speed loader (.454),,pending,
af4e96d8,modules/factory/parts.dm,463,name,railgun round,,pending,
327bb55a,modules/factory/parts.dm,472,name,railgun round,,pending,
178ead79,modules/factory/parts.dm,481,name,railgun round,,pending,
c72ef2a2,modules/factory/parts.dm,495,name,minigun powerpack,,pending,
0201e48f,modules/factory/parts.dm,510,name,\improper SWAT mask,,pending,
d447f7fe,modules/factory/parts.dm,528,name,\improper Valkyrie automedical armor system,,pending,
71c2577c,modules/factory/parts.dm,537,name,\improper Mark 2 Mimir environmental resistance system,,pending,
286d7eaa,modules/factory/parts.dm,549,name,\improper Mark 2 Tyr armor reinforcement,,pending,
fc4e08e4,modules/factory/parts.dm,558,name,\improper Hlin explosive compensation module,,pending,
aa0ff614,modules/factory/parts.dm,567,name,\improper Surt pyrotechnical insulation system,,pending,
d5a5008c,modules/factory/parts.dm,589,name,mortar shell,,pending,
1e431710,modules/factory/parts.dm,598,name,mortar shell,,pending,
ee6c2ca2,modules/factory/parts.dm,607,name,mortar shell,,pending,
378e0130,modules/factory/parts.dm,616,name,mortar shell,,pending,
526481d4,modules/factory/parts.dm,625,name,mortar shell,,pending,
29c01cbb,modules/factory/parts.dm,644,name,howitzer shell,,pending,
c20a7410,modules/factory/parts.dm,653,name,howitzer shell,,pending,
ad63fa7b,modules/factory/parts.dm,662,name,howitzer shell,,pending,
8d2aad6e,modules/factory/parts.dm,671,name,howitzer shell,,pending,
6c445405,modules/factory/parts.dm,692,name,\improper MLRS rocket,,pending,
63fa9884,modules/factory/parts.dm,701,name,\improper MLRS mustard gas rocket,,pending,
15cb47f4,modules/factory/parts.dm,706,name,\improper MLRS cloak rocket,,pending,
6a81298c,modules/factory/parts.dm,711,name,\improper MLRS Incendiary rocket,,pending,
ffde5c45,modules/factory/parts.dm,726,name,\improper RL-57 Thermobaric WP rocket array,,pending,
8a803f5c,modules/factory/parts.dm,742,name,TGMC Zeus orbital drop pod assembly,,pending,
4ceb4654,modules/factory/parts.dm,751,name,\improper deployable floodlight assembly,,pending,
40ee6d5b,modules/factory/parts.dm,760,name,\improper deployable security camera assembly,,pending,
3477500c,modules/factory/parts.dm,777,name,\improper AGLS HE magazine assembly,,pending,
a48bf257,modules/factory/parts.dm,786,name,\improper AGLS Frag magazine assembly,,pending,
bcd7cb62,modules/factory/parts.dm,795,name,\improper AGLS Inc. magazine assembly,,pending,
472c1110,modules/factory/parts.dm,804,name,\improper AGLS Flare magazine assembly,,pending,
e44a39ef,modules/factory/parts.dm,813,name,\improper AGLS Cloak magazine assembly,,pending,
1de644e6,modules/factory/parts.dm,830,name,\improper AT-36 APHE shell assembly,,pending,
77dc9dd8,modules/factory/parts.dm,839,name,\improper AT-36 APCR shell assembly,,pending,
fb55a71e,modules/factory/parts.dm,848,name,\improper AT-36 HE shell assembly,,pending,
83a057bf,modules/factory/parts.dm,857,name,\improper AT-36 Beehive shell assembly,,pending,
00874b41,modules/factory/parts.dm,866,name,\improper AT-36 Napalm shell assembly,,pending,
a8ff789e,modules/factory/parts.dm,883,name,\improper FK-88 HE shell assembly,,pending,
119c02d0,modules/factory/parts.dm,892,name,\improper FK-88 HE shell assembly,,pending,
06b74f31,modules/factory/parts.dm,908,name,\improper ATR-22 high velocity magazine assembly,,pending,
f7f3a42b,modules/factory/parts.dm,917,name,\improper ATR-22 flak magazine assembly,,pending,
df7afcc7,modules/factory/parts.dm,926,name,\improper Cigarette pack,,pending,
fce85ddc,modules/factory/parts.dm,5,desc,you shouldnt be seeing this,,pending,
9a5d5799,modules/factory/parts.dm,51,desc,An incomplete M15 grenade.,,pending,
94ad17e3,modules/factory/parts.dm,60,desc,An incomplete incendiary grenade casing.,,pending,
145aa670,modules/factory/parts.dm,69,desc,An incomplete adhesive grenade casing.,,pending,
97840a4f,modules/factory/parts.dm,78,desc,An incomplete phosphorus grenade casing.,,pending,
5fa93d8c,modules/factory/parts.dm,87,desc,An incomplete cloaking grenade casing.,,pending,
90d1da60,modules/factory/parts.dm,96,desc,An incomplete tanglefoot grenade casing.,,pending,
53a94ce3,modules/factory/parts.dm,105,desc,An incomplete trailblazer grenade casing.,,pending,
2ad6b192,modules/factory/parts.dm,114,desc,An incomplete laser grenade casing.,,pending,
891ab1ad,modules/factory/parts.dm,123,desc,An incomplete HEFA fragmentation grenade casing.,,pending,
53bc8f9b,modules/factory/parts.dm,132,desc,An incomplete anti-gas smoke grenade casing.,,pending,
4a51635e,modules/factory/parts.dm,141,desc,An unfinished Razorfoam grenade casing.,,pending,
e85f3bac,modules/factory/parts.dm,155,desc,"Wait, I dont think thats how you make pizza...",,pending,
a8b92e22,modules/factory/parts.dm,169,desc,An unfinshed C4 plastique explosive assembly.,,pending,
c18ffdc6,modules/factory/parts.dm,178,desc,An unfinshed EX-62 Genghis incendiary charge assembly.,,pending,
84591f6a,modules/factory/parts.dm,187,desc,An unfinished Detpack charge assembly,,pending,
745f718d,modules/factory/parts.dm,203,desc,An unfinished white phosphorus missile.,,pending,
32c25f5b,modules/factory/parts.dm,212,desc,An unfinished sleek missile with an AP warhead.,,pending,
08001c38,modules/factory/parts.dm,221,desc,An unfinished squat missile.,,pending,
dcd4f643,modules/factory/parts.dm,230,desc,An unfinished squat missile with less electrical bits.,,pending,
992eff48,modules/factory/parts.dm,245,desc,An unfinished recoilless ammo. It has a particularily large booster.,,pending,
b0ea5b78,modules/factory/parts.dm,254,desc,An unfinished squat missile. It has a particularily large warhead.,,pending,
885a79b1,modules/factory/parts.dm,263,desc,An unfinished squat missile. It has a particularily large warhead.,,pending,
1bfcfbe9,modules/factory/parts.dm,272,desc,An unfinished squat missile. It has a particularily large warhead.,,pending,
6eea5c67,modules/factory/parts.dm,281,desc,An unfinished squat missile. It has a particularily large warhead.,,pending,
5e4a1302,modules/factory/parts.dm,290,desc,An unfinished squat missile. It has a particularily large warhead.,,pending,
1791dfa2,modules/factory/parts.dm,304,desc,An unfinished claymore.,,pending,
c712b729,modules/factory/parts.dm,318,desc,A box with unfinished smart-rounds inside.,,pending,
e42c7448,modules/factory/parts.dm,327,desc,A box with unfinished smart-rounds inside and empty drums inside.,,pending,
a318b07b,modules/factory/parts.dm,336,desc,A box with unfinished smart-rounds inside and empty magazines inside.,,pending,
74670bee,modules/factory/parts.dm,345,desc,A box with unfinished smart-rounds inside and empty boxes inside.,,pending,
6f3f3584,modules/factory/parts.dm,354,desc,A box with unfinished smart-rounds inside and empty boxes inside.,,pending,
72415152,modules/factory/parts.dm,363,desc,A box with unfinished high caliber smart-rounds inside.,,pending,
2ac11c5b,modules/factory/parts.dm,372,desc,A box with unfinished high velocity smart-rounds inside.,,pending,
2ea755a4,modules/factory/parts.dm,381,desc,A box with unfinished high velocity incendiary smart-rounds inside.,,pending,
b9e20f28,modules/factory/parts.dm,390,desc,A box with unfinished high velocity smart-rounds inside.,,pending,
3a27b7a1,modules/factory/parts.dm,399,desc,A box with unfinished antimaterial rifle rounds inside.,,pending,
299e1305,modules/factory/parts.dm,408,desc,A box with unfinished antimaterial Incendiary rifle rounds inside.,,pending,
3067d37f,modules/factory/parts.dm,417,desc,A box with unfinished antimaterial rifle Flak rounds inside.,,pending,
69f8284a,modules/factory/parts.dm,426,desc,A box with unfinished flak sniper rounds inside.,,pending,
045204ee,modules/factory/parts.dm,435,desc,A box with unfinished flak sniper rounds inside.,,pending,
482e3172,modules/factory/parts.dm,449,desc,A speedloader with unfinished hand cannon rounds inside.,,pending,
87cef014,modules/factory/parts.dm,464,desc,An unfinished magnetically propelled steel rod.,,pending,
d8c9f71e,modules/factory/parts.dm,473,desc,An unfinished magnetically propelled steel rod.,,pending,
815211f4,modules/factory/parts.dm,482,desc,An unfinished magnetically propelled steel rod.,,pending,
592d49ca,modules/factory/parts.dm,496,desc,A powerpack with unfinished minigun rounds inside.,,pending,
dc90cddc,modules/factory/parts.dm,511,desc,An unfinished SWAT mask assembly.,,pending,
aff60cba,modules/factory/parts.dm,529,desc,An unfinished Valkyrie automedical armor system module.,,pending,
6e9dfde2,modules/factory/parts.dm,538,desc,An unfinished Mark 2 Mimir environmental resistance system module.,,pending,
094a45f2,modules/factory/parts.dm,550,desc,An unfinished Mark 2 Tyr armor reinforcement module.,,pending,
fc2c397e,modules/factory/parts.dm,559,desc,An unfinished hlin explosive compensation .,,pending,
19ff2598,modules/factory/parts.dm,568,desc,An unfinished Surt pyrotechnical insulation system module.,,pending,
61be50b5,modules/factory/parts.dm,590,desc,An unfinished high explosive mortar shell.,,pending,
fba6d97a,modules/factory/parts.dm,599,desc,An unfinished incendiary mortar shell.,,pending,
6ba82178,modules/factory/parts.dm,608,desc,An unfinished flare mortar shell.,,pending,
48153b58,modules/factory/parts.dm,617,desc,An unfinished flare mortar shell.,,pending,
927b95c8,modules/factory/parts.dm,626,desc,An unfinished smoke mortar shell.,,pending,
6d7e9190,modules/factory/parts.dm,645,desc,An unfinished high explosive howitzer shell.,,pending,
9cf71d74,modules/factory/parts.dm,654,desc,An unfinished incendiary howitzer shell.,,pending,
770d5f86,modules/factory/parts.dm,663,desc,An unfinished white phosphorus Howitzer shell.,,pending,
46cf3856,modules/factory/parts.dm,672,desc,An unfinished high explosive howitzer shell.,,pending,
ba24c12c,modules/factory/parts.dm,693,desc,An unfinished high explosive rocket.,,pending,
8da124f2,modules/factory/parts.dm,702,desc,An unfinished mustard gas rocket.,,pending,
21bd643b,modules/factory/parts.dm,707,desc,An unfinished cloak gas rocket.,,pending,
510e02ed,modules/factory/parts.dm,712,desc,An unfinished incendiary rocket.,,pending,
adbfa6c5,modules/factory/parts.dm,727,desc,An unfinished rhermobaric WP rocket array.,,pending,
aed9b19f,modules/factory/parts.dm,743,desc,An incomplete Zeus orbital drop pod assembly.,,pending,
127a256d,modules/factory/parts.dm,752,desc,An incomplete deployable floodlight assembly.,,pending,
a7a71a1f,modules/factory/parts.dm,761,desc,An incomplete deployable security camera assembly.,,pending,
5b04653a,modules/factory/parts.dm,778,desc,An incomplete AGLS HE magazine assembly.,,pending,
ab0af873,modules/factory/parts.dm,787,desc,An incomplete AGLS Frag magazine assembly.,,pending,
a2dc0e7c,modules/factory/parts.dm,796,desc,An incomplete AGLS Inc. magazine assembly.,,pending,
da2d9118,modules/factory/parts.dm,805,desc,An incomplete AGLS Flare magazine assembly.,,pending,
573a4172,modules/factory/parts.dm,814,desc,An incomplete AGLS Cloak magazine assembly.,,pending,
69fd9c42,modules/factory/parts.dm,831,desc,An incomplete AT-36 APHE shell assembly.,,pending,
e471c2af,modules/factory/parts.dm,840,desc,An incomplete AT-36 APCR shell assembly.,,pending,
9d317df7,modules/factory/parts.dm,849,desc,An incomplete AT-36 HE shell assembly.,,pending,
5636651f,modules/factory/parts.dm,858,desc,An incomplete AT-36 Beehive shell assembly.,,pending,
fae1e568,modules/factory/parts.dm,867,desc,An incomplete AT-36 Napalm shell assembly.,,pending,
aa3745b8,modules/factory/parts.dm,884,desc,An incomplete FK-88 HE shell assembly.,,pending,
550e7cb2,modules/factory/parts.dm,893,desc,An incomplete FK-88 APFDS shell assembly.,,pending,
e99ab506,modules/factory/parts.dm,909,desc,An incomplete ATR-22 high velocity magazine assembly.,,pending,
53f6f69e,modules/factory/parts.dm,918,desc,An incomplete ATR-22 flak magazine assembly.,,pending,
7902a7f8,modules/factory/parts.dm,927,desc,An incomplete pack of cigarettes.,,pending,
95b2f930,modules/factory/unboxer.dm,102,visible_message,[user] restocks \the [src] with \the [refill]!,,pending,
9d4002d5,modules/factory/unboxer.dm,50,balloon_alert,[anchored ? ,,pending,
dd697c53,modules/factory/unboxer.dm,54,balloon_alert,facing [dir2text(dir)],,pending,
e7f21f0d,modules/factory/unboxer.dm,65,balloon_alert,must be anchored!,,pending,
ee21884a,modules/factory/unboxer.dm,96,balloon_alert,filler incompatible!,,pending,
bb3e3ddd,modules/factory/unboxer.dm,74,balloon_alert,turns on!,,pending,
b6399f87,modules/factory/unboxer.dm,77,balloon_alert,turns off!,,pending,
1e0157ab,modules/factory/unboxer.dm,2,name,generic refiller,,pending,
cf804726,modules/factory/unboxer.dm,24,name,Unboxer,,pending,
7b39082f,modules/factory/unboxer.dm,110,name,box of rounded metal plates (M15 Grenade),,pending,
24ea7b5d,modules/factory/unboxer.dm,116,name,box of incendiary grenade plates,,pending,
99165fb3,modules/factory/unboxer.dm,122,name,box of adhesive genade plates,,pending,
be299c04,modules/factory/unboxer.dm,128,name,box of white phosphorous grenade plates,,pending,
310759c9,modules/factory/unboxer.dm,134,name,box of cloaking grenade plates,,pending,
bd9dbe8d,modules/factory/unboxer.dm,140,name,box of tangle grenade plates,,pending,
cd7a91c3,modules/factory/unboxer.dm,146,name,box of trailblazer grenade plates,,pending,
c63648e6,modules/factory/unboxer.dm,152,name,box of laser grenade plates and cells.,,pending,
c00f0156,modules/factory/unboxer.dm,158,name,box of hefa nade plates and shells.,,pending,
b0ff0699,modules/factory/unboxer.dm,164,name,box of Anti-Gas plates.,,pending,
f81f4e1f,modules/factory/unboxer.dm,170,name,box of rounded metal plates (Razorburn),,pending,
170e8c6f,modules/factory/unboxer.dm,176,name,box of rounded metal plates (Pizza),,pending,
278e3f85,modules/factory/unboxer.dm,181,name,box of rounded polymer plates (C4),,pending,
ebb1f0cd,modules/factory/unboxer.dm,187,name,box of rounded polymer plates (EX-62),,pending,
4862220f,modules/factory/unboxer.dm,193,name,box of rounded polymer plates (Detpack),,pending,
ec8d72ad,modules/factory/unboxer.dm,199,name,box of rounded metal plates (SADAR WP),,pending,
f4e38482,modules/factory/unboxer.dm,205,name,box of rounded metal plates (SADAR AP),,pending,
b7924ef2,modules/factory/unboxer.dm,211,name,box of rounded metal plates (SADAR HE),,pending,
2e9249b9,modules/factory/unboxer.dm,217,name,box of rounded metal plates (SADAR HE Unguided),,pending,
bb36a4ff,modules/factory/unboxer.dm,223,name,box of rounded metal plates (LE RR shells),,pending,
f0365186,modules/factory/unboxer.dm,229,name,box of rounded metal plates (HE RR shells),,pending,
df18b6d0,modules/factory/unboxer.dm,235,name,box of rounded metal plates (HEAT RR shells),,pending,
4055ecdb,modules/factory/unboxer.dm,241,name,box of rounded metal plates (Smoke RR shells),,pending,
693c2d47,modules/factory/unboxer.dm,247,name,box of rounded metal plates (Cloak RR shells),,pending,
fbbfbde2,modules/factory/unboxer.dm,253,name,box of rounded metal plates (Tanglefoot RR shells),,pending,
299bd084,modules/factory/unboxer.dm,259,name,box of rounded claymore plates,,pending,
f64f7399,modules/factory/unboxer.dm,264,name,box of rounded metal plates (SG-85),,pending,
e1996b35,modules/factory/unboxer.dm,270,name,box of rounded metal plates (SG-29),,pending,
db5fa094,modules/factory/unboxer.dm,276,name,box of rounded metal plates (SG-62),,pending,
1b91331b,modules/factory/unboxer.dm,282,name,box of rounded metal plates,,pending,
6ff474dc,modules/factory/unboxer.dm,288,name,box of rounded metal plates (SG-153),,pending,
0b8bdfd4,modules/factory/unboxer.dm,294,name,box of rounded metal plates (SR-81),,pending,
9e52f7be,modules/factory/unboxer.dm,299,name,box of rounded metal plates (BR-8),,pending,
84d36f56,modules/factory/unboxer.dm,305,name,box of rounded metal plates (BR-8 Inc.),,pending,
84fb063e,modules/factory/unboxer.dm,311,name,box of rounded metal plates (BR-8 Imp.),,pending,
6985ea0f,modules/factory/unboxer.dm,317,name,box of rounded metal plates (Mateba Speedloader),,pending,
d3666e4b,modules/factory/unboxer.dm,322,name,box of rounded metal plates (Railgun Mag),,pending,
789cda61,modules/factory/unboxer.dm,328,name,box of rounded metal plates (Railgun HVAP Mag),,pending,
e59c3dad,modules/factory/unboxer.dm,334,name,box of rounded metal plates (Railgun SMART Mag),,pending,
4bdb4288,modules/factory/unboxer.dm,340,name,box of rounded metal plates (Minigun Pack),,pending,
b2619743,modules/factory/unboxer.dm,346,name,box of rounded metal plates (SR-127 Flak Mag),,pending,
dd232b86,modules/factory/unboxer.dm,352,name,box of rounded metal plates (AMR Mag),,pending,
a76f977e,modules/factory/unboxer.dm,358,name,box of rounded metal plates (AMR Inc. Mag),,pending,
0577c5e4,modules/factory/unboxer.dm,364,name,box of rounded metal plates (AMR Flak Mag),,pending,
433d437e,modules/factory/unboxer.dm,370,name,box of rounded metal plates (Howitzer HE),,pending,
79e49a3e,modules/factory/unboxer.dm,376,name,box of rounded metal plates (Howitzer Inc.),,pending,
7bc187ab,modules/factory/unboxer.dm,382,name,box of rounded metal plates (Howitzer WP.),,pending,
577a31d5,modules/factory/unboxer.dm,388,name,box of rounded metal plates (Howitzer Tanglefoot),,pending,
